tx_id,product_id,trans_date,amt,qty
735,CS2753,01-Dec-12,68,3
736,CS2785,01-Dec-12,60,1
737,CS2692,01-Dec-12,69,1
738,CS5318,01-Dec-12,61,2
739,CS4636,01-Dec-12,40,2
740,CS5591,01-Dec-12,100,2
741,CS1379,01-Dec-12,38,3
742,CS4204,01-Dec-12,71,3
743,CS5675,01-Dec-12,97,2
744,CS5125,01-Dec-12,104,3
745,CS5642,01-Dec-12,55,2
746,CS5187,01-Dec-12,50,3
747,CS3088,01-Dec-12,41,3
748,CS3969,01-Dec-12,47,3
749,CS3568,01-Dec-12,50,3
750,CS2674,01-Dec-12,88,2
751,CS2697,01-Dec-12,76,2
752,CS4421,01-Dec-12,69,1
753,CS2272,01-Dec-12,54,1
754,CS1870,01-Dec-12,54,1
755,CS5369,01-Dec-12,81,1
756,CS7792,01-Dec-12,46,2
757,CS8686,01-Dec-12,26,3
758,CS8961,01-Dec-12,42,1
759,CS7593,01-Dec-12,33,1
760,CS7765,01-Dec-12,36,1
761,CS8511,01-Dec-12,52,2
762,CS7240,01-Dec-12,37,2
763,CS8818,01-Dec-12,76,2
764,CS7617,01-Dec-12,57,1
765,CS8168,01-Dec-12,66,1
766,CS8048,01-Dec-12,66,1
767,CS7692,01-Dec-12,40,2
768,CS8683,01-Dec-12,72,1
769,CS8657,01-Dec-12,35,3
770,CS8085,01-Dec-12,12,1
771,CS7529,01-Dec-12,72,1
772,CS8753,01-Dec-12,31,2
773,CS8785,01-Dec-12,68,3
774,CS8692,01-Dec-12,76,2
775,CS7379,01-Dec-12,61,2
776,CS8674,01-Dec-12,48,1
777,CS8697,01-Dec-12,44,3
778,CS1414,01-Dec-13,104,3
779,CS5502,01-Dec-13,39,1
780,CS2751,01-Dec-13,66,1
781,CS3214,01-Dec-13,83,3
782,CS1585,01-Dec-13,63,1
783,CS1165,01-Dec-13,82,2
784,CS1280,01-Dec-13,46,2
785,CS2576,01-Dec-13,55,2
786,CS3640,01-Dec-13,66,1
787,CS1524,01-Dec-13,57,1
788,CS1581,01-Dec-13,88,2
789,CS1676,01-Dec-13,77,3
790,CS4952,01-Dec-13,93,1
791,CS5132,01-Dec-13,42,1
792,CS5260,01-Dec-13,97,2
793,CS2870,01-Dec-13,79,2
794,CS4905,01-Dec-13,35,3
795,CS4541,01-Dec-13,40,2
796,CS5865,01-Dec-13,48,1
797,CS2884,01-Dec-13,42,1
798,CS5944,01-Dec-13,42,1
799,CS1468,01-Dec-13,60,1
800,CS5528,01-Dec-13,62,3
801,CS1408,01-Dec-13,82,2
802,CS1212,01-Dec-13,57,1
803,CS4595,01-Dec-13,49,2
804,CS3655,01-Dec-13,51,1
805,CS1427,01-Dec-13,91,2
806,CS1443,01-Dec-13,55,2
807,CS5834,01-Dec-13,59,3
808,CS5166,01-Dec-13,61,2
809,CS3851,01-Dec-13,62,3
810,CS2410,01-Dec-13,85,2
811,CS1540,01-Dec-13,75,1
812,CS5779,01-Dec-13,83,3
813,CS5145,01-Dec-13,72,1
814,CS6100,01-Dec-13,48,1
815,CS2283,01-Dec-13,88,2
816,CS2764,01-Dec-13,75,1
817,CS3334,01-Dec-13,66,1
818,CS2129,01-Dec-13,43,2
819,CS1639,01-Dec-13,90,1
820,CS3346,01-Dec-13,101,3
821,CS3077,01-Dec-13,90,1
822,CS1757,01-Dec-13,43,2
823,CS3851,01-Dec-13,72,1
824,CS2221,01-Dec-13,65,3
825,CS1376,01-Dec-13,36,1
826,CS3024,01-Dec-13,90,1
827,CS2712,01-Dec-13,35,3
828,CS3760,01-Dec-13,62,3
829,CS1671,01-Dec-13,86,3
830,CS2603,01-Dec-13,45,1
831,CS5441,01-Dec-13,84,1
832,CS2142,01-Dec-13,48,1
833,CS4454,01-Dec-13,36,1
834,CS4037,01-Dec-13,44,3
835,CS3193,01-Dec-13,58,2
836,CS4527,01-Dec-13,91,2
837,CS2975,01-Dec-13,54,1
838,CS1798,01-Dec-13,77,3
839,CS8751,01-Dec-13,48,1
840,CS7165,01-Dec-13,12,1
841,CS7280,01-Dec-13,57,1
842,CS8576,01-Dec-13,51,1
843,CS7581,01-Dec-13,36,1
844,CS7676,01-Dec-13,78,1
845,CS8884,01-Dec-13,11,3
846,CS7468,01-Dec-13,25,2
847,CS7408,01-Dec-13,58,2
848,CS7212,01-Dec-13,45,1
849,CS7443,01-Dec-13,13,2
850,CS7540,01-Dec-13,36,1
851,CS8764,01-Dec-13,44,3
852,CS8129,01-Dec-13,66,1
853,CS7639,01-Dec-13,78,1
854,CS7757,01-Dec-13,68,3
855,CS8221,01-Dec-13,30,1
856,CS7376,01-Dec-13,51,1
857,CS8712,01-Dec-13,23,3
858,CS7671,01-Dec-13,43,2
859,CS8603,01-Dec-13,20,3
860,CS5367,01-Dec-14,41,3
861,CS3417,01-Dec-14,93,1
862,CS2074,01-Dec-14,68,3
863,CS2304,01-Dec-14,102,1
864,CS2347,01-Dec-14,48,1
865,CS4147,01-Dec-14,93,1
866,CS5339,01-Dec-14,37,2
867,CS2696,01-Dec-14,55,2
868,CS2792,01-Dec-14,37,2
869,CS5544,01-Dec-14,93,1
870,CS4378,01-Dec-14,103,2
871,CS1774,01-Dec-14,76,2
872,CS1942,01-Dec-14,52,2
873,CS3646,01-Dec-14,83,3
874,CS1987,01-Dec-14,104,3
875,CS1305,01-Dec-14,51,1
876,CS4309,01-Dec-14,103,2
877,CS1493,01-Dec-14,44,3
878,CS4429,01-Dec-14,45,1
879,CS2284,01-Dec-14,95,3
880,CS5529,01-Dec-14,39,1
881,CS5061,01-Dec-14,67,2
882,CS5787,01-Dec-14,82,2
883,CS3510,01-Dec-14,59,3
884,CS4088,01-Dec-14,82,2
885,CS1444,01-Dec-14,63,1
886,CS2943,01-Dec-14,100,2
887,CS5163,01-Dec-14,48,1
888,CS4312,01-Dec-14,35,3
889,CS5978,01-Dec-14,66,1
890,CS6099,01-Dec-14,85,2
891,CS3448,01-Dec-14,53,3
892,CS4981,01-Dec-14,92,3
893,CS1908,01-Dec-14,69,1
894,CS3063,01-Dec-14,70,2
895,CS4003,01-Dec-14,66,1
896,CS3750,01-Dec-14,45,1
897,CS1442,01-Dec-14,41,3
898,CS1652,01-Dec-14,51,1
899,CS2380,01-Dec-14,92,3
900,CS4483,01-Dec-14,100,2
901,CS3343,01-Dec-14,76,2
902,CS5264,01-Dec-14,69,1
903,CS1211,01-Dec-14,38,3
904,CS3665,01-Dec-14,53,3
905,CS1571,01-Dec-14,72,1
906,CS1499,01-Dec-14,45,1
907,CS3853,01-Dec-14,89,3
908,CS5136,01-Dec-14,85,2
909,CS3609,01-Dec-14,40,2
910,CS2138,01-Dec-14,85,2
911,CS4541,01-Dec-14,74,3
912,CS5069,01-Dec-14,41,3
913,CS2151,01-Dec-14,59,3
914,CS8074,01-Dec-14,64,2
915,CS8696,01-Dec-14,45,1
916,CS8792,01-Dec-14,36,1
917,CS7305,01-Dec-14,67,2
918,CS7444,01-Dec-14,35,3
919,CS7908,01-Dec-14,51,1
920,CS7442,01-Dec-14,56,3
921,CS7652,01-Dec-14,50,3
922,CS8380,01-Dec-14,73,2
923,CS7211,01-Dec-14,64,2
924,CS7571,01-Dec-14,31,2
925,CS8138,01-Dec-14,29,3
926,CS1273,01-Feb-12,91,2
927,CS3880,01-Feb-12,44,3
928,CS4746,01-Feb-12,87,1
929,CS5501,01-Feb-12,61,2
930,CS1247,01-Feb-12,66,1
931,CS3850,01-Feb-12,53,3
932,CS3259,01-Feb-12,82,2
933,CS2062,01-Feb-12,82,2
934,CS1821,01-Feb-12,47,3
935,CS4292,01-Feb-12,87,1
936,CS2828,01-Feb-12,97,2
937,CS4143,01-Feb-12,50,3
938,CS2364,01-Feb-12,35,3
939,CS4495,01-Feb-12,96,1
940,CS2195,01-Feb-12,91,2
941,CS4241,01-Feb-12,55,2
942,CS2246,01-Feb-12,97,2
943,CS6068,01-Feb-12,54,1
944,CS5322,01-Feb-12,78,1
945,CS2715,01-Feb-12,70,2
946,CS1704,01-Feb-12,78,1
947,CS6026,01-Feb-12,72,1
948,CS3435,01-Feb-12,60,1
949,CS6080,01-Feb-12,91,2
950,CS3495,01-Feb-12,50,3
951,CS3860,01-Feb-12,83,3
952,CS2900,01-Feb-12,64,2
953,CS5653,01-Feb-12,103,2
954,CS4660,01-Feb-12,100,2
955,CS2604,01-Feb-12,57,1
956,CS3606,01-Feb-12,38,3
957,CS4932,01-Feb-12,85,2
958,CS3038,01-Feb-12,89,3
959,CS4344,01-Feb-12,51,1
960,CS3569,01-Feb-12,99,1
961,CS1539,01-Feb-12,89,3
962,CS1936,01-Feb-12,58,2
963,CS2848,01-Feb-12,65,3
964,CS3720,01-Feb-12,93,1
965,CS2452,01-Feb-12,95,3
966,CS1588,01-Feb-12,36,1
967,CS3168,01-Feb-12,72,1
968,CS5933,01-Feb-12,91,2
969,CS4184,01-Feb-12,49,2
970,CS5384,01-Feb-12,58,2
971,CS5840,01-Feb-12,54,1
972,CS1647,01-Feb-12,81,1
973,CS1822,01-Feb-12,105,1
974,CS2233,01-Feb-12,59,3
975,CS1155,01-Feb-12,91,2
976,CS2439,01-Feb-12,59,3
977,CS1136,01-Feb-12,92,3
978,CS3734,01-Feb-12,47,3
979,CS4838,01-Feb-12,98,3
980,CS3896,01-Feb-12,36,1
981,CS3373,01-Feb-12,91,2
982,CS3348,01-Feb-12,104,3
983,CS1629,01-Feb-12,76,2
984,CS5888,01-Feb-12,78,1
985,CS1340,01-Feb-12,75,1
986,CS4473,01-Feb-12,58,2
987,CS1940,01-Feb-12,66,1
988,CS1842,01-Feb-12,92,3
989,CS1471,01-Feb-12,66,1
990,CS4727,01-Feb-12,92,3
991,CS2801,01-Feb-12,102,1
992,CS2252,01-Feb-12,50,3
993,CS2825,01-Feb-12,49,2
994,CS7247,01-Feb-12,32,3
995,CS8062,01-Feb-12,72,1
996,CS8364,01-Feb-12,73,2
997,CS8246,01-Feb-12,24,1
998,CS7704,01-Feb-12,25,2
999,CS8900,01-Feb-12,31,2
1000,CS7539,01-Feb-12,44,3
1001,CS8848,01-Feb-12,34,2
1002,CS8452,01-Feb-12,15,1
1003,CS7588,01-Feb-12,11,3
1004,CS7647,01-Feb-12,63,1
1005,CS8233,01-Feb-12,48,1
1006,CS7155,01-Feb-12,49,2
1007,CS7136,01-Feb-12,21,1
1008,CS7629,01-Feb-12,12,1
1009,CS7340,01-Feb-12,75,1
1010,CS7940,01-Feb-12,64,2
1011,CS7842,01-Feb-12,78,1
1012,CS7471,01-Feb-12,61,2
1013,CS4172,01-Feb-13,84,1
1014,CS4249,01-Feb-13,58,2
1015,CS2208,01-Feb-13,47,3
1016,CS1914,01-Feb-13,58,2
1017,CS5897,01-Feb-13,54,1
1018,CS4997,01-Feb-13,36,1
1019,CS3476,01-Feb-13,64,2
1020,CS4012,01-Feb-13,63,1
1021,CS5472,01-Feb-13,95,3
1022,CS2424,01-Feb-13,97,2
1023,CS1608,01-Feb-13,79,2
1024,CS5042,01-Feb-13,82,2
1025,CS1639,01-Feb-13,35,3
1026,CS3077,01-Feb-13,51,1
1027,CS3628,01-Feb-13,49,2
1028,CS1129,01-Feb-13,87,1
1029,CS4697,01-Feb-13,92,3
1030,CS2143,01-Feb-13,101,3
1031,CS4729,01-Feb-13,102,1
1032,CS3800,01-Feb-13,94,2
1033,CS5247,01-Feb-13,50,3
1034,CS3059,01-Feb-13,104,3
1035,CS1793,01-Feb-13,54,1
1036,CS3492,01-Feb-13,87,1
1037,CS4074,01-Feb-13,65,3
1038,CS1883,01-Feb-13,94,2
1039,CS3718,01-Feb-13,97,2
1040,CS4862,01-Feb-13,100,2
1041,CS3081,01-Feb-13,87,1
1042,CS1133,01-Feb-13,50,3
1043,CS2651,01-Feb-13,62,3
1044,CS3914,01-Feb-13,47,3
1045,CS1961,01-Feb-13,84,1
1046,CS2738,01-Feb-13,97,2
1047,CS3233,01-Feb-13,44,3
1048,CS3377,01-Feb-13,89,3
1049,CS3236,01-Feb-13,102,1
1050,CS2526,01-Feb-13,36,1
1051,CS3964,01-Feb-13,84,1
1052,CS5051,01-Feb-13,41,3
1053,CS2074,01-Feb-13,80,3
1054,CS3729,01-Feb-13,97,2
1055,CS1501,01-Feb-13,96,1
1056,CS2164,01-Feb-13,105,1
1057,CS5718,01-Feb-13,69,1
1058,CS1518,01-Feb-13,52,2
1059,CS4665,01-Feb-13,100,2
1060,CS2000,01-Feb-13,89,3
1061,CS3981,01-Feb-13,61,2
1062,CS4268,01-Feb-13,76,2
1063,CS2237,01-Feb-13,88,2
1064,CS4580,01-Feb-13,81,1
1065,CS5586,01-Feb-13,63,1
1066,CS5391,01-Feb-13,84,1
1067,CS1140,01-Feb-13,91,2
1068,CS1566,01-Feb-13,93,1
1069,CS4225,01-Feb-13,55,2
1070,CS2964,01-Feb-13,38,3
1071,CS2387,01-Feb-13,75,1
1072,CS2815,01-Feb-13,104,3
1073,CS4594,01-Feb-13,102,1
1074,CS5325,01-Feb-13,60,1
1075,CS1438,01-Feb-13,51,1
1076,CS5887,01-Feb-13,67,2
1077,CS1471,01-Feb-13,61,2
1078,CS3429,01-Feb-13,97,2
1079,CS2295,01-Feb-13,82,2
1080,CS4836,01-Feb-13,57,1
1081,CS4267,01-Feb-13,102,1
1082,CS5057,01-Feb-13,88,2
1083,CS2927,01-Feb-13,38,3
1084,CS5065,01-Feb-13,38,3
1085,CS5991,01-Feb-13,100,2
1086,CS5734,01-Feb-13,71,3
1087,CS2896,01-Feb-13,50,3
1088,CS5254,01-Feb-13,37,2
1089,CS5322,01-Feb-13,76,2
1090,CS5079,01-Feb-13,68,3
1091,CS4873,01-Feb-13,76,2
1092,CS3897,01-Feb-13,50,3
1093,CS4726,01-Feb-13,90,1
1094,CS8208,01-Feb-13,39,1
1095,CS7914,01-Feb-13,57,1
1096,CS7608,01-Feb-13,48,1
1097,CS7639,01-Feb-13,79,2
1098,CS7129,01-Feb-13,46,2
1099,CS8143,01-Feb-13,26,3
1100,CS7793,01-Feb-13,52,2
1101,CS7883,01-Feb-13,64,2
1102,CS7133,01-Feb-13,17,3
1103,CS7961,01-Feb-13,34,2
1104,CS8738,01-Feb-13,78,1
1105,CS8526,01-Feb-13,33,1
1106,CS7501,01-Feb-13,16,2
1107,CS8164,01-Feb-13,57,1
1108,CS7518,01-Feb-13,37,2
1109,CS8237,01-Feb-13,14,3
1110,CS7140,01-Feb-13,60,1
1111,CS8964,01-Feb-13,77,3
1112,CS8387,01-Feb-13,10,2
1113,CS8815,01-Feb-13,23,3
1114,CS7471,01-Feb-13,58,2
1115,CS8295,01-Feb-13,37,2
1116,CS8896,01-Feb-13,49,2
1117,CS4024,01-Feb-14,39,1
1118,CS4023,01-Feb-14,83,3
1119,CS2163,01-Feb-14,40,2
1120,CS2378,01-Feb-14,102,1
1121,CS2106,01-Feb-14,86,3
1122,CS5743,01-Feb-14,88,2
1123,CS3771,01-Feb-14,47,3
1124,CS4573,01-Feb-14,60,1
1125,CS4980,01-Feb-14,103,2
1126,CS2584,01-Feb-14,43,2
1127,CS2994,01-Feb-14,54,1
1128,CS3280,01-Feb-14,44,3
1129,CS3003,01-Feb-14,101,3
1130,CS1356,01-Feb-14,101,3
1131,CS1731,01-Feb-14,39,1
1132,CS2641,01-Feb-14,82,2
1133,CS4874,01-Feb-14,54,1
1134,CS1706,01-Feb-14,62,3
1135,CS1294,01-Feb-14,74,3
1136,CS3721,01-Feb-14,51,1
1137,CS2788,01-Feb-14,76,2
1138,CS5918,01-Feb-14,84,1
1139,CS4476,01-Feb-14,39,1
1140,CS4932,01-Feb-14,63,1
1141,CS2381,01-Feb-14,42,1
1142,CS4363,01-Feb-14,66,1
1143,CS5308,01-Feb-14,69,1
1144,CS5198,01-Feb-14,58,2
1145,CS4075,01-Feb-14,66,1
1146,CS3522,01-Feb-14,57,1
1147,CS2590,01-Feb-14,57,1
1148,CS3267,01-Feb-14,52,2
1149,CS3186,01-Feb-14,68,3
1150,CS2215,01-Feb-14,103,2
1151,CS5940,01-Feb-14,86,3
1152,CS4949,01-Feb-14,44,3
1153,CS3905,01-Feb-14,51,1
1154,CS1681,01-Feb-14,39,1
1155,CS5241,01-Feb-14,72,1
1156,CS2098,01-Feb-14,55,2
1157,CS2106,01-Feb-14,72,1
1158,CS2393,01-Feb-14,42,1
1159,CS4020,01-Feb-14,88,2
1160,CS4064,01-Feb-14,44,3
1161,CS2247,01-Feb-14,82,2
1162,CS4779,01-Feb-14,82,2
1163,CS5127,01-Feb-14,53,3
1164,CS5820,01-Feb-14,77,3
1165,CS4740,01-Feb-14,65,3
1166,CS5774,01-Feb-14,97,2
1167,CS4010,01-Feb-14,42,1
1168,CS4317,01-Feb-14,63,1
1169,CS4886,01-Feb-14,67,2
1170,CS2946,01-Feb-14,40,2
1171,CS3871,01-Feb-14,57,1
1172,CS4467,01-Feb-14,47,3
1173,CS5992,01-Feb-14,95,3
1174,CS2127,01-Feb-14,47,3
1175,CS5118,01-Feb-14,53,3
1176,CS2401,01-Feb-14,58,2
1177,CS2159,01-Feb-14,51,1
1178,CS5322,01-Feb-14,53,3
1179,CS5356,01-Feb-14,68,3
1180,CS8163,01-Feb-14,35,3
1181,CS8378,01-Feb-14,66,1
1182,CS8584,01-Feb-14,71,3
1183,CS8994,01-Feb-14,22,2
1184,CS7356,01-Feb-14,48,1
1185,CS8641,01-Feb-14,57,1
1186,CS7706,01-Feb-14,40,2
1187,CS7294,01-Feb-14,39,1
1188,CS8788,01-Feb-14,73,2
1189,CS8381,01-Feb-14,38,3
1190,CS8590,01-Feb-14,58,2
1191,CS8215,01-Feb-14,53,3
1192,CS8098,01-Feb-14,26,3
1193,CS8946,01-Feb-14,65,3
1194,CS8127,01-Feb-14,56,3
1195,CS8401,01-Feb-14,78,1
1196,CS2418,01-Feb-15,51,1
1197,CS2430,01-Feb-15,47,3
1198,CS2396,01-Feb-15,77,3
1199,CS6088,01-Feb-15,77,3
1200,CS3501,01-Feb-15,47,3
1201,CS5488,01-Feb-15,40,2
1202,CS5611,01-Feb-15,76,2
1203,CS3019,01-Feb-15,67,2
1204,CS4379,01-Feb-15,50,3
1205,CS5432,01-Feb-15,72,1
1206,CS2036,01-Feb-15,58,2
1207,CS3002,01-Feb-15,61,2
1208,CS3166,01-Feb-15,86,3
1209,CS5746,01-Feb-15,87,1
1210,CS1533,01-Feb-15,97,2
1211,CS3189,01-Feb-15,50,3
1212,CS2639,01-Feb-15,71,3
1213,CS6058,01-Feb-15,70,2
1214,CS2004,01-Feb-15,67,2
1215,CS2128,01-Feb-15,66,1
1216,CS1403,01-Feb-15,82,2
1217,CS2508,01-Feb-15,76,2
1218,CS1870,01-Feb-15,38,3
1219,CS2952,01-Feb-15,90,1
1220,CS2044,01-Feb-15,38,3
1221,CS5319,01-Feb-15,43,2
1222,CS4444,01-Feb-15,68,3
1223,CS5332,01-Feb-15,37,2
1224,CS4354,01-Feb-15,66,1
1225,CS3229,01-Feb-15,85,2
1226,CS5606,01-Feb-15,89,3
1227,CS2445,01-Feb-15,38,3
1228,CS5873,01-Feb-15,62,3
1229,CS3143,01-Feb-15,35,3
1230,CS4929,01-Feb-15,48,1
1231,CS3403,01-Feb-15,48,1
1232,CS1802,01-Feb-15,68,3
1233,CS5799,01-Feb-15,83,3
1234,CS1659,01-Feb-15,84,1
1235,CS2616,01-Feb-15,71,3
1236,CS5439,01-Feb-15,86,3
1237,CS4604,01-Feb-15,49,2
1238,CS5136,01-Feb-15,59,3
1239,CS5958,01-Feb-15,54,1
1240,CS6041,01-Feb-15,83,3
1241,CS4258,01-Feb-15,57,1
1242,CS2639,01-Feb-15,68,3
1243,CS3663,01-Feb-15,39,1
1244,CS3726,01-Feb-15,41,3
1245,CS2546,01-Feb-15,97,2
1246,CS3383,01-Feb-15,96,1
1247,CS3543,01-Feb-15,85,2
1248,CS5664,01-Feb-15,45,1
1249,CS1156,01-Feb-15,68,3
1250,CS2969,01-Feb-15,85,2
1251,CS1614,01-Feb-15,102,1
1252,CS2533,01-Feb-15,74,3
1253,CS4699,01-Feb-15,51,1
1254,CS5867,01-Feb-15,93,1
1255,CS5366,01-Feb-15,69,1
1256,CS3488,01-Feb-15,45,1
1257,CS3492,01-Feb-15,42,1
1258,CS3527,01-Feb-15,63,1
1259,CS1573,01-Feb-15,105,1
1260,CS5180,01-Feb-15,87,1
1261,CS2786,01-Feb-15,72,1
1262,CS3334,01-Feb-15,61,2
1263,CS3178,01-Feb-15,94,2
1264,CS8396,01-Feb-15,50,3
1265,CS8036,01-Feb-15,42,1
1266,CS7533,01-Feb-15,55,2
1267,CS8639,01-Feb-15,39,1
1268,CS8004,01-Feb-15,37,2
1269,CS7403,01-Feb-15,44,3
1270,CS8508,01-Feb-15,26,3
1271,CS7870,01-Feb-15,36,1
1272,CS8952,01-Feb-15,70,2
1273,CS8044,01-Feb-15,27,1
1274,CS7802,01-Feb-15,23,3
1275,CS7659,01-Feb-15,62,3
1276,CS8616,01-Feb-15,32,3
1277,CS8639,01-Feb-15,73,2
1278,CS7614,01-Feb-15,10,2
1279,CS5910,01-Jan-12,98,3
1280,CS4916,01-Jan-12,52,2
1281,CS4557,01-Jan-12,100,2
1282,CS1995,01-Jan-12,54,1
1283,CS5636,01-Jan-12,65,3
1284,CS2658,01-Jan-12,72,1
1285,CS5426,01-Jan-12,74,3
1286,CS5691,01-Jan-12,93,1
1287,CS1459,01-Jan-12,86,3
1288,CS5513,01-Jan-12,45,1
1289,CS6049,01-Jan-12,90,1
1290,CS1513,01-Jan-12,63,1
1291,CS4243,01-Jan-12,95,3
1292,CS1493,01-Jan-12,42,1
1293,CS5813,01-Jan-12,41,3
1294,CS3320,01-Jan-12,103,2
1295,CS1821,01-Jan-12,86,3
1296,CS1290,01-Jan-12,84,1
1297,CS3018,01-Jan-12,61,2
1298,CS3216,01-Jan-12,44,3
1299,CS3587,01-Jan-12,95,3
1300,CS3221,01-Jan-12,90,1
1301,CS2037,01-Jan-12,55,2
1302,CS2539,01-Jan-12,59,3
1303,CS1121,01-Jan-12,35,3
1304,CS3734,01-Jan-12,37,2
1305,CS6098,01-Jan-12,53,3
1306,CS2459,01-Jan-12,64,2
1307,CS5542,01-Jan-12,52,2
1308,CS2303,01-Jan-12,36,1
1309,CS3185,01-Jan-12,67,2
1310,CS5951,01-Jan-12,92,3
1311,CS4899,01-Jan-12,87,1
1312,CS3239,01-Jan-12,88,2
1313,CS2837,01-Jan-12,55,2
1314,CS1755,01-Jan-12,40,2
1315,CS5685,01-Jan-12,70,2
1316,CS3616,01-Jan-12,45,1
1317,CS1389,01-Jan-12,37,2
1318,CS1591,01-Jan-12,75,1
1319,CS4073,01-Jan-12,37,2
1320,CS1684,01-Jan-12,80,3
1321,CS3130,01-Jan-12,54,1
1322,CS1773,01-Jan-12,86,3
1323,CS4768,01-Jan-12,62,3
1324,CS5146,01-Jan-12,42,1
1325,CS6044,01-Jan-12,104,3
1326,CS5632,01-Jan-12,66,1
1327,CS1647,01-Jan-12,75,1
1328,CS5084,01-Jan-12,75,1
1329,CS3830,01-Jan-12,69,1
1330,CS4671,01-Jan-12,68,3
1331,CS4410,01-Jan-12,52,2
1332,CS3486,01-Jan-12,59,3
1333,CS4257,01-Jan-12,55,2
1334,CS4794,01-Jan-12,62,3
1335,CS2811,01-Jan-12,96,1
1336,CS1222,01-Jan-12,78,1
1337,CS5274,01-Jan-12,82,2
1338,CS3555,01-Jan-12,97,2
1339,CS2088,01-Jan-12,90,1
1340,CS1677,01-Jan-12,44,3
1341,CS3023,01-Jan-12,77,3
1342,CS4345,01-Jan-12,52,2
1343,CS2183,01-Jan-12,46,2
1344,CS3169,01-Jan-12,82,2
1345,CS1515,01-Jan-12,52,2
1346,CS7995,01-Jan-12,33,1
1347,CS8658,01-Jan-12,12,1
1348,CS7513,01-Jan-12,55,2
1349,CS7493,01-Jan-12,44,3
1350,CS7821,01-Jan-12,68,3
1351,CS7121,01-Jan-12,75,1
1352,CS8459,01-Jan-12,36,1
1353,CS7389,01-Jan-12,50,3
1354,CS7591,01-Jan-12,67,2
1355,CS7684,01-Jan-12,74,3
1356,CS7773,01-Jan-12,49,2
1357,CS7647,01-Jan-12,30,1
1358,CS8811,01-Jan-12,12,1
1359,CS8088,01-Jan-12,69,1
1360,CS2025,01-Jan-13,76,2
1361,CS2883,01-Jan-13,81,1
1362,CS1341,01-Jan-13,75,1
1363,CS1801,01-Jan-13,45,1
1364,CS3799,01-Jan-13,40,2
1365,CS4968,01-Jan-13,99,1
1366,CS3523,01-Jan-13,47,3
1367,CS1164,01-Jan-13,66,1
1368,CS2861,01-Jan-13,104,3
1369,CS1483,01-Jan-13,94,2
1370,CS5637,01-Jan-13,78,1
1371,CS4565,01-Jan-13,94,2
1372,CS4255,01-Jan-13,99,1
1373,CS3092,01-Jan-13,81,1
1374,CS3752,01-Jan-13,102,1
1375,CS3420,01-Jan-13,39,1
1376,CS1357,01-Jan-13,66,1
1377,CS2044,01-Jan-13,76,2
1378,CS6067,01-Jan-13,40,2
1379,CS1595,01-Jan-13,53,3
1380,CS4465,01-Jan-13,66,1
1381,CS2733,01-Jan-13,88,2
1382,CS1342,01-Jan-13,90,1
1383,CS3121,01-Jan-13,78,1
1384,CS2871,01-Jan-13,42,1
1385,CS6041,01-Jan-13,84,1
1386,CS4603,01-Jan-13,38,3
1387,CS1225,01-Jan-13,38,3
1388,CS2952,01-Jan-13,88,2
1389,CS5171,01-Jan-13,99,1
1390,CS3031,01-Jan-13,101,3
1391,CS5688,01-Jan-13,69,1
1392,CS3666,01-Jan-13,62,3
1393,CS4339,01-Jan-13,77,3
1394,CS2658,01-Jan-13,46,2
1395,CS3583,01-Jan-13,44,3
1396,CS2969,01-Jan-13,45,1
1397,CS2369,01-Jan-13,61,2
1398,CS1172,01-Jan-13,39,1
1399,CS3823,01-Jan-13,60,1
1400,CS1137,01-Jan-13,100,2
1401,CS4614,01-Jan-13,97,2
1402,CS3398,01-Jan-13,76,2
1403,CS1516,01-Jan-13,40,2
1404,CS2904,01-Jan-13,64,2
1405,CS1522,01-Jan-13,96,1
1406,CS5980,01-Jan-13,86,3
1407,CS2008,01-Jan-13,77,3
1408,CS3343,01-Jan-13,58,2
1409,CS3681,01-Jan-13,38,3
1410,CS4916,01-Jan-13,94,2
1411,CS1847,01-Jan-13,95,3
1412,CS1700,01-Jan-13,64,2
1413,CS6025,01-Jan-13,64,2
1414,CS5672,01-Jan-13,72,1
1415,CS5614,01-Jan-13,52,2
1416,CS3598,01-Jan-13,95,3
1417,CS4585,01-Jan-13,59,3
1418,CS3086,01-Jan-13,52,2
1419,CS4298,01-Jan-13,75,1
1420,CS4956,01-Jan-13,88,2
1421,CS3804,01-Jan-13,100,2
1422,CS5049,01-Jan-13,77,3
1423,CS1357,01-Jan-13,77,3
1424,CS4986,01-Jan-13,61,2
1425,CS5403,01-Jan-13,87,1
1426,CS3047,01-Jan-13,80,3
1427,CS2480,01-Jan-13,64,2
1428,CS5463,01-Jan-13,66,1
1429,CS4985,01-Jan-13,81,1
1430,CS5766,01-Jan-13,53,3
1431,CS4952,01-Jan-13,96,1
1432,CS4071,01-Jan-13,65,3
1433,CS5374,01-Jan-13,40,2
1434,CS1547,01-Jan-13,99,1
1435,CS5348,01-Jan-13,73,2
1436,CS1512,01-Jan-13,49,2
1437,CS3336,01-Jan-13,62,3
1438,CS4301,01-Jan-13,53,3
1439,CS4039,01-Jan-13,74,3
1440,CS2251,01-Jan-13,94,2
1441,CS8025,01-Jan-13,11,3
1442,CS8883,01-Jan-13,28,2
1443,CS7341,01-Jan-13,42,1
1444,CS7801,01-Jan-13,35,3
1445,CS7164,01-Jan-13,22,2
1446,CS8861,01-Jan-13,15,1
